n,p,s,b,n.FP,FPR,sd.FPR,n.FN,FNR,sd.FNR,FWER,sd.FWER,RMSE,sd.RMSE,error
300,300,3,2.5,2856,0.0400673400673401,0.00190623042307227,276,0.383333333333333,0.0273059340636375,1,0,0.450705018946175,0.00412068374069107,Diag
300,300,3,2.5,2844,0.0398989898989899,0.00239675429252248,324,0.45,0.0364747769934944,1,0,0.445657496117642,0.00247610087198426,Toep(0.10)
300,300,3,2.5,2832,0.0397306397306397,0.00196328346627788,300,0.416666666666667,0.0331133089266261,1,0,0.448610979732014,0.00387484528730131,Toep(0.50)
300,300,3,2.5,2976,0.0417508417508418,0.00295554304297563,348,0.483333333333333,0.0511562221467485,1,0,0.453097497636416,0.00484652152331681,Toep(0.70)
300,300,3,2.5,2724,0.0382154882154882,0.00156931559725566,276,0.383333333333333,0.0273059340636375,1,0,0.450984541364989,0.00467588451581386,t
