n,p,s,b,L1,n.FP,FPR,sd.FPR,n.FN,FNR,sd.FNR,FWER,sd.FWER,RMSE,sd.RMSE,error
300,300,3,2.5,0.195000555121538,5355.25,0.0751297699214366,3.39934008002993e-05,39.7,0.0551388888888889,0.000137889312405398,1,0,0.053683005720009,0.000754968772984145,Diag
300,300,3,2.5,0.195000555121538,5296.95,0.0743118686868687,3.07540192723936e-05,37.75,0.0524305555555556,0.000115860987730589,1,0,0.0539769878827995,0.000750015725737026,Toep(0.10)
300,300,3,2.5,0.195000555121538,5348.5,0.0750350729517396,3.66976143952583e-05,42.35,0.0588194444444444,0.000150743618516313,1,0,0.0548643464747012,0.000850173910534256,Toep(0.50)
300,300,3,2.5,0.195000555121538,5382.5,0.0755120650953984,4.53247423152317e-05,39.15,0.054375,0.000113916854896168,1,0,0.0532349132979268,0.00102478091828442,Toep(0.70)
300,300,3,2.5,0.195000555121538,4938.55,0.069283810325477,7.48250952811113e-05,39.15,0.054375,0.000145168265585177,1,0,0.0525411639045994,0.00113411051169175,t
